Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
1638      	442.4   	-17.76	14   	47.2    	281     	6633.8      	6620.2      
1639      	442.3   	-17.78	14   	47.2    	281     	6637.0      	6623.4      
1640      	442.1   	-17.81	14   	47.2    	281     	6640.2      	6626.7      
1641      	441.9   	-17.84	15   	47.2    	281     	6643.4      	6629.9      
1642      	441.7   	-17.86	15   	47.3    	281     	6646.6      	6633.1      
1643      	441.5   	-17.89	15   	47.3    	281     	6649.9      	6636.3      
1644      	441.3   	-17.92	15   	47.3    	281     	6653.1      	6639.5      
1645      	441.1   	-17.95	15   	47.3    	281     	6656.3      	6642.7      
1646      	440.9   	-17.97	15   	47.4    	281     	6659.5      	6645.9      
1647      	440.7   	-18.00	15   	47.4    	281     	6662.7      	6649.1      
1648      	440.6   	-18.03	15   	47.4    	281     	6665.9      	6652.3      
1649      	440.4   	-18.06	15   	47.4    	281     	6669.1      	6655.5      
1650      	440.2   	-18.09	15   	47.5    	281     	6672.3      	6658.7      
1651      	440.0   	-18.11	15   	47.5    	281     	6675.5      	6661.9      
1652      	439.8   	-18.14	15   	47.5    	281     	6678.7      	6665.1      
1653      	439.6   	-18.17	15   	47.5    	281     	6681.9      	6668.3      
1654      	439.4   	-18.20	15   	47.6    	281     	6685.1      	6671.4      
1655      	439.2   	-18.23	15   	47.6    	281     	6688.3      	6674.6      
1656      	439.0   	-18.26	15   	47.6    	281     	6691.5      	6677.8      
1657      	438.9   	-18.29	15   	47.6    	281     	6694.7      	6681.0      
1658      	438.7   	-18.31	15   	47.6    	281     	6697.9      	6684.2      
1659      	438.5   	-18.34	15   	47.6    	281     	6701.2      	6687.4      
1660      	438.3   	-18.37	15   	47.6    	281     	6704.4      	6690.6      
1661      	438.1   	-18.40	15   	47.6    	281     	6707.6      	6693.8      
1662      	437.9   	-18.43	15   	47.6    	281     	6710.8      	6697.0      
1663      	437.7   	-18.46	15   	47.6    	281     	6714.0      	6700.2      
1664      	437.5   	-18.49	15   	47.7    	281     	6717.2      	6703.4      
1665      	437.4   	-18.51	15   	47.7    	281     	6720.4      	6706.6      
1666      	437.2   	-18.54	15   	47.7    	281     	6723.6      	6709.8      
1667      	437.0   	-18.57	15   	47.7    	281     	6726.8      	6713.0      
1668      	436.8   	-18.60	15   	47.7    	281     	6730.0      	6716.2      
1669      	436.6   	-18.63	15   	47.7    	281     	6733.2      	6719.4      
1670      	436.4   	-18.66	15   	47.7    	281     	6736.4      	6722.6      
1671      	436.2   	-18.69	15   	47.7    	281     	6739.6      	6725.8      
1672      	436.0   	-18.71	15   	47.7    	281     	6742.8      	6729.0      
1673      	435.9   	-18.74	15   	47.7    	281     	6746.0      	6732.2      
1674      	435.7   	-18.77	15   	47.7    	281     	6749.2      	6735.4      
1675      	435.5   	-18.80	15   	47.7    	280     	6752.4      	6738.5      
1676      	435.3   	-18.83	15   	47.7    	280     	6755.6      	6741.7      
1677      	435.1   	-18.86	15   	47.7    	280     	6758.8      	6744.9      
1678      	434.9   	-18.89	15   	47.7    	280     	6761.9      	6748.0      
1679      	434.7   	-18.91	16   	47.6    	280     	6765.1      	6751.2      
1680      	434.6   	-18.94	16   	47.6    	280     	6768.3      	6754.4      
1681      	434.4   	-18.97	16   	47.5    	280     	6771.5      	6757.5      
1682      	434.2   	-19.00	16   	47.5    	280     	6774.7      	6760.7      
1683      	434.0   	-19.03	16   	47.5    	280     	6777.8      	6763.9      
1684      	433.8   	-19.06	16   	47.4    	280     	6781.0      	6767.0      
1685      	433.6   	-19.09	16   	47.4    	280     	6784.2      	6770.2      
1686      	433.5   	-19.12	16   	47.4    	280     	6787.4      	6773.4      
1687      	433.3   	-19.15	16   	47.3    	280     	6790.5      	6776.5      
1688      	433.1   	-19.18	16   	47.3    	280     	6793.7      	6779.7      
1689      	432.9   	-19.21	16   	47.2    	280     	6796.9      	6782.9      
1690      	432.7   	-19.24	16   	47.2    	280     	6800.1      	6786.0      
1691      	432.5   	-19.27	16   	47.2    	280     	6803.2      	6789.2      
1692      	432.3   	-19.30	16   	47.1    	280     	6806.4      	6792.4      
1693      	432.2   	-19.33	16   	47.1    	280     	6809.6      	6795.5      
1694      	432.0   	-19.36	16   	47.1    	280     	6812.8      	6798.7      
1695      	431.8   	-19.39	16   	47.0    	280     	6815.9      	6801.9      
1696      	431.6   	-19.42	16   	47.0    	280     	6819.1      	6805.0      
1697      	431.4   	-19.45	16   	47.0    	280     	6822.3      	6808.2      
1698      	431.2   	-19.49	16   	47.0    	280     	6825.5      	6811.4      
1699      	431.1   	-19.52	16   	47.0    	280     	6828.7      	6814.5      
1700      	430.9   	-19.55	16   	47.0    	280     	6831.8      	6817.7      
1701      	430.7   	-19.58	16   	47.1    	280     	6835.0      	6820.9      
1702      	430.5   	-19.61	16   	47.1    	280     	6838.2      	6824.0      
1703      	430.3   	-19.64	16   	47.1    	280     	6841.4      	6827.2      
1704      	430.1   	-19.67	16   	47.1    	280     	6844.6      	6830.4      
1705      	429.9   	-19.70	16   	47.1    	280     	6847.9      	6833.7      
1706      	429.8   	-19.74	16   	47.1    	280     	6851.3      	6837.1      
1707      	429.6   	-19.77	16   	47.1    	280     	6854.6      	6840.4      
1708      	429.4   	-19.80	16   	47.1    	280     	6858.0      	6843.8      
1709      	429.2   	-19.83	16   	47.2    	280     	6861.3      	6847.1      
1710      	429.0   	-19.86	16   	47.2    	280     	6864.7      	6850.4      
1711      	428.8   	-19.89	16   	47.2    	280     	6868.0      	6853.8      
1712      	428.6   	-19.92	16   	47.2    	280     	6871.4      	6857.1      
1713      	428.4   	-19.96	16   	47.2    	280     	6874.7      	6860.5      
1714      	428.2   	-19.99	16   	47.2    	280     	6878.1      	6863.8      
1715      	428.0   	-20.02	16   	47.2    	280     	6881.5      	6867.2      
1716      	427.8   	-20.05	16   	47.2    	280     	6884.8      	6870.5      
1717      	427.6   	-20.09	16   	47.2    	280     	6888.2      	6873.9      
1718      	427.4   	-20.12	16   	47.2    	280     	6891.5      	6877.2      
1719      	427.2   	-20.15	16   	47.2    	280     	6894.9      	6880.5      
1720      	427.0   	-20.18	16   	47.2    	280     	6898.2      	6883.9      
1721      	426.9   	-20.22	16   	47.2    	280     	6901.6      	6887.2      
1722      	426.7   	-20.25	16   	47.2    	280     	6904.9      	6890.6      
1723      	426.5   	-20.28	16   	47.1    	280     	6908.3      	6893.9      
1724      	426.3   	-20.32	16   	47.1    	280     	6911.6      	6897.3      
1725      	426.1   	-20.35	17   	47.1    	280     	6915.0      	6900.6      
1726      	425.9   	-20.38	17   	47.1    	280     	6918.4      	6903.9      
1727      	425.7   	-20.41	17   	47.1    	280     	6921.7      	6907.3      
1728      	425.5   	-20.45	17   	47.0    	280     	6925.1      	6910.6      
1729      	425.3   	-20.48	17   	47.0    	280     	6928.4      	6914.0      
1730      	425.1   	-20.51	17   	47.0    	280     	6931.8      	6917.3      
1731      	424.9   	-20.54	17   	47.0    	280     	6935.1      	6920.7      
1732      	424.7   	-20.58	17   	47.0    	280     	6938.5      	6924.0      
1733      	424.5   	-20.61	17   	47.0    	280     	6941.8      	6927.4      
1734      	424.4   	-20.64	17   	46.9    	280     	6945.2      	6930.7      
1735      	424.2   	-20.68	17   	46.9    	280     	6948.7      	6934.2      
1736      	424.0   	-20.71	17   	46.9    	280     	6952.2      	6937.7      
1737      	423.8   	-20.74	17   	46.9    	280     	6955.7      	6941.2      
1738      	423.6   	-20.78	17   	46.9    	280     	6959.2      	6944.7      
1739      	423.4   	-20.81	17   	46.9    	280     	6962.7      	6948.1      
1740      	423.2   	-20.84	17   	46.9    	280     	6966.2      	6951.6      
1741      	423.0   	-20.87	17   	46.9    	280     	6969.7      	6955.1      
1742      	422.8   	-20.91	17   	46.8    	280     	6973.2      	6958.6      
1743      	422.6   	-20.94	17   	46.8    	280     	6976.7      	6962.1      
1744      	422.4   	-20.97	17   	46.8    	280     	6980.2      	6965.6      
1745      	422.2   	-21.01	17   	46.8    	280     	6983.7      	6969.1      
1746      	422.0   	-21.04	17   	46.8    	280     	6987.2      	6972.5      
1747      	421.8   	-21.08	17   	46.8    	280     	6990.7      	6976.0      
1748      	421.6   	-21.11	17   	46.8    	280     	6994.2      	6979.5      
1749      	421.4   	-21.14	17   	46.8    	280     	6997.7      	6983.0      
1750      	421.2   	-21.18	17   	46.8    	280     	7001.2      	6986.5      
1751      	421.0   	-21.21	17   	46.8    	280     	7004.6      	6990.0      
1752      	420.8   	-21.25	17   	46.8    	280     	7008.1      	6993.5      
1753      	420.6   	-21.28	17   	46.8    	280     	7011.6      	6996.9      
1754      	420.4   	-21.31	17   	46.7    	280     	7015.1      	7000.4      
1755      	420.2   	-21.35	17   	46.7    	280     	7018.6      	7003.9      
1756      	420.0   	-21.38	17   	46.7    	280     	7022.1      	7007.4      
1757      	419.8   	-21.42	17   	46.7    	280     	7025.6      	7010.9      
1758      	419.6   	-21.45	17   	46.7    	280     	7029.1      	7014.4      
1759      	419.4   	-21.49	17   	46.6    	280     	7032.6      	7017.9      
1760      	419.2   	-21.52	17   	46.6    	280     	7036.1      	7021.3      
1761      	419.0   	-21.55	17   	46.5    	280     	7039.6      	7024.8      
1762      	418.8   	-21.59	18   	46.5    	280     	7043.1      	7028.3      
1763      	418.6   	-21.62	18   	46.4    	280     	7046.6      	7031.8      
1764      	418.4   	-21.66	18   	46.4    	280     	7050.1      	7035.3      
1765      	418.2   	-21.69	18   	46.3    	281     	7053.6      	7038.7      
1766      	418.0   	-21.72	18   	46.3    	281     	7057.0      	7042.2      
1767      	417.8   	-21.76	18   	46.2    	281     	7060.4      	7045.6      
1768      	417.6   	-21.79	18   	46.2    	281     	7063.9      	7049.0      
1769      	417.4   	-21.82	18   	46.1    	281     	7067.3      	7052.4      
1770      	417.2   	-21.86	18   	46.0    	281     	7070.8      	7055.9      
1771      	417.0   	-21.89	18   	46.0    	281     	7074.2      	7059.3      
1772      	416.8   	-21.93	18   	45.9    	282     	7077.6      	7062.7      
1773      	416.6   	-21.96	18   	45.9    	282     	7081.1      	7066.1      
1774      	416.4   	-21.99	18   	45.8    	282     	7084.5      	7069.6      
1775      	416.2   	-22.03	18   	45.8    	282     	7087.9      	7073.0      
1776      	416.0   	-22.06	18   	45.7    	282     	7091.4      	7076.4      
1777      	415.9   	-22.10	18   	45.7    	282     	7094.8      	7079.8      
1778      	415.7   	-22.13	18   	45.6    	282     	7098.3      	7083.3      
1779      	415.5   	-22.16	18   	45.6    	282     	7101.7      	7086.7      
1780      	415.3   	-22.19	18   	45.6    	282     	7105.1      	7090.1      
1781      	415.1   	-22.22	18   	45.6    	282     	7108.6      	7093.6      
1782      	414.9   	-22.25	18   	45.6    	282     	7112.0      	7097.0      
1783      	414.7   	-22.28	18   	45.5    	282     	7115.4      	7100.4      
1784      	414.5   	-22.32	18   	45.5    	282     	7118.9      	7103.8      
1785      	414.3   	-22.35	18   	45.5    	282     	7122.3      	7107.3      
1786      	414.1   	-22.38	18   	45.5    	282     	7125.7      	7110.7      
1787      	413.9   	-22.41	18   	45.5    	282     	7129.2      	7114.1      
1788      	413.7   	-22.44	18   	45.5    	282     	7132.6      	7117.5      
1789      	413.5   	-22.47	18   	45.4    	282     	7136.1      	7121.0      
1790      	413.3   	-22.50	18   	45.4    	282     	7139.5      	7124.4      
1791      	413.1   	-22.54	18   	45.4    	282     	7142.9      	7127.8      
1792      	413.0   	-22.57	18   	45.4    	282     	7146.4      	7131.2      
1793      	412.8   	-22.60	18   	45.4    	282     	7149.8      	7134.7      
1794      	412.6   	-22.63	18   	45.3    	282     	7153.2      	7138.1      
1795      	412.4   	-22.66	18   	45.3    	282     	7156.7      	7141.5      
1796      	412.2   	-22.69	18   	45.3    	282     	7160.1      	7144.9      
1797      	412.0   	-22.72	18   	45.3    	282     	7163.5      	7148.3      
1798      	411.8   	-22.75	18   	45.3    	282     	7166.9      	7151.7      
1799      	411.6   	-22.78	18   	45.3    	282     	7170.3      	7155.1      
1800      	411.4   	-22.81	18   	45.2    	282     	7173.7      	7158.5      
1801      	411.2   	-22.85	18   	45.2    	282     	7177.1      	7161.8      
1802      	411.0   	-22.88	18   	45.2    	282     	7180.5      	7165.2      
1803      	410.9   	-22.91	18   	45.2    	282     	7183.9      	7168.6      
1804      	410.7   	-22.94	18   	45.2    	282     	7187.3      	7172.0      
1805      	410.5   	-22.97	18   	45.2    	282     	7190.7      	7175.4      
1806      	410.3   	-23.00	18   	45.1    	282     	7194.1      	7178.8      
1807      	410.1   	-23.03	18   	45.1    	282     	7197.5      	7182.2      
1808      	409.9   	-23.06	18   	45.1    	282     	7200.9      	7185.6      
1809      	409.7   	-23.09	18   	45.1    	282     	7204.3      	7189.0      
1810      	409.5   	-23.12	18   	45.1    	282     	7207.7      	7192.3      
1811      	409.3   	-23.15	17   	45.0    	281     	7211.1      	7195.7      
1812      	409.1   	-23.18	17   	45.0    	281     	7214.5      	7199.1      
1813      	409.0   	-23.21	17   	45.0    	281     	7217.9      	7202.5      
1814      	408.8   	-23.24	17   	45.0    	281     	7221.3      	7205.9      
1815      	408.6   	-23.27	17   	45.0    	281     	7224.7      	7209.3      
1816      	408.4   	-23.30	17   	45.0    	281     	7228.1      	7212.7      
1817      	408.2   	-23.33	17   	44.9    	281     	7231.5      	7216.1      
1818      	408.0   	-23.36	17   	44.9    	281     	7234.9      	7219.4      
1819      	407.8   	-23.39	17   	44.9    	281     	7238.3      	7222.8      
1820      	407.6   	-23.42	17   	44.9    	281     	7241.7      	7226.2      
1821      	407.4   	-23.45	17   	44.9    	281     	7245.1      	7229.6      
1822      	407.3   	-23.48	17   	44.9    	281     	7248.5      	7233.0      
1823      	407.1   	-23.51	17   	44.9    	281     	7251.9      	7236.4      
1824      	406.9   	-23.54	17   	44.9    	281     	7255.3      	7239.8      
1825      	406.7   	-23.57	17   	44.9    	281     	7258.7      	7243.2      
1826      	406.5   	-23.60	17   	44.9    	281     	7262.0      	7246.5      
1827      	406.3   	-23.63	17   	44.9    	281     	7265.4      	7249.9      
1828      	406.1   	-23.66	17   	44.9    	281     	7268.8      	7253.3      
1829      	405.9   	-23.69	17   	44.9    	281     	7272.2      	7256.6      
1830      	405.8   	-23.72	17   	44.9    	281     	7275.6      	7260.0      
1831      	405.6   	-23.75	17   	44.9    	281     	7278.9      	7263.4      
1832      	405.4   	-23.78	17   	44.9    	280     	7282.3      	7266.7      
1833      	405.2   	-23.81	17   	44.9    	280     	7285.7      	7270.1      
1834      	405.0   	-23.84	17   	44.9    	280     	7289.1      	7273.5      
1835      	404.8   	-23.87	17   	44.9    	280     	7292.5      	7276.8      
1836      	404.6   	-23.90	17   	44.9    	280     	7295.8      	7280.2      
1837      	404.4   	-23.93	17   	44.9    	280     	7299.2      	7283.6      
1838      	404.3   	-23.96	17   	44.9    	280     	7302.6      	7286.9      
1839      	404.1   	-23.99	17   	44.9    	280     	7306.0      	7290.3      
1840      	403.9   	-24.02	17   	44.9    	280     	7309.4      	7293.7      
1841      	403.7   	-24.05	17   	44.9    	280     	7312.7      	7297.1      
1842      	403.5   	-24.08	17   	44.8    	280     	7316.1      	7300.4      
1843      	403.3   	-24.11	17   	44.8    	280     	7319.5      	7303.8      
1844      	403.1   	-24.14	17   	44.7    	280     	7322.9      	7307.2      
1845      	403.0   	-24.17	17   	44.7    	280     	7326.2      	7310.5      
1846      	402.8   	-24.20	17   	44.7    	280     	7329.6      	7313.9      
1847      	402.6   	-24.23	17   	44.6    	280     	7333.0      	7317.3      
